chapter,ref
Śaikṣa 104,/polyglotta/index.php?page=record&vid=242&level=3&cid=330264
Śaikṣa 105,/polyglotta/index.php?page=record&vid=242&level=3&cid=330265
Śaikṣa 106,/polyglotta/index.php?page=record&vid=242&level=3&cid=330266
Śaikṣa 107,/polyglotta/index.php?page=record&vid=242&level=3&cid=330267
Śaikṣa 108,/polyglotta/index.php?page=record&vid=242&level=3&cid=330268
Formula,/polyglotta/index.php?page=record&vid=242&level=3&cid=330269
Adhikaraṇaśamatha,javascript:;
Adhikaraṇaśamatha 1,/polyglotta/index.php?page=record&vid=242&level=3&cid=330273
Adhikaraṇaśamatha 2,/polyglotta/index.php?page=record&vid=242&level=3&cid=330274
Adhikaraṇaśamatha 3,/polyglotta/index.php?page=record&vid=242&level=3&cid=330275
Adhikaraṇaśamatha 4,/polyglotta/index.php?page=record&vid=242&level=3&cid=330276
Adhikaraṇaśamatha 5,/polyglotta/index.php?page=record&vid=242&level=3&cid=330277
Adhikaraṇaśamatha 6,/polyglotta/index.php?page=record&vid=242&level=3&cid=330278
Adhikaraṇaśamatha 7,/polyglotta/index.php?page=record&vid=242&level=3&cid=330279
Formula,/polyglotta/index.php?page=record&vid=242&level=3&cid=330281
Title,/polyglotta/index.php?page=record&vid=360&level=1&cid=381477
Introductory verses,/polyglotta/index.php?page=record&vid=360&level=1&cid=381478
Piṇḍoddāna,/polyglotta/index.php?page=record&vid=360&level=1&cid=381479
C1-9,/polyglotta/index.php?page=record&vid=421&level=3&cid=391620
C10-18,/polyglotta/index.php?page=record&vid=421&level=3&cid=391629
C19-27,/polyglotta/index.php?page=record&vid=421&level=3&cid=391638
C20,/polyglotta/index.php?page=record&vid=421&level=3&cid=391639
C21,/polyglotta/index.php?page=record&vid=421&level=3&cid=391640
C22,/polyglotta/index.php?page=record&vid=421&level=3&cid=391641
C23,/polyglotta/index.php?page=record&vid=421&level=3&cid=391642
C24,/polyglotta/index.php?page=record&vid=421&level=3&cid=391643
C25,/polyglotta/index.php?page=record&vid=421&level=3&cid=391644
C26,/polyglotta/index.php?page=record&vid=421&level=3&cid=391645
C27,/polyglotta/index.php?page=record&vid=421&level=3&cid=391646
Antaroddāna,javascript:;
a1-9,/polyglotta/index.php?page=record&vid=421&level=3&cid=391653
a10-21,/polyglotta/index.php?page=record&vid=421&level=3&cid=391662
Concluding verses,/polyglotta/index.php?page=record&vid=242&level=2&cid=330283
Colophon,/polyglotta/index.php?page=record&vid=242&level=2&cid=330285
b1-8,/polyglotta/index.php?page=record&vid=421&level=3&cid=391673
b9-16,/polyglotta/index.php?page=record&vid=421&level=3&cid=391681
b17-23,/polyglotta/index.php?page=record&vid=421&level=3&cid=391690
c1,/polyglotta/index.php?page=record&vid=421&level=3&cid=391697
c2,/polyglotta/index.php?page=record&vid=421&level=3&cid=391698
c3,/polyglotta/index.php?page=record&vid=421&level=3&cid=391699
c4,/polyglotta/index.php?page=record&vid=421&level=3&cid=391700
c5,/polyglotta/index.php?page=record&vid=421&level=3&cid=391701
c6,/polyglotta/index.php?page=record&vid=421&level=3&cid=391702
c7,/polyglotta/index.php?page=record&vid=421&level=3&cid=391703
c8,/polyglotta/index.php?page=record&vid=421&level=3&cid=391704
c9,/polyglotta/index.php?page=record&vid=421&level=3&cid=391705
c10,/polyglotta/index.php?page=record&vid=421&level=3&cid=391706
c11,/polyglotta/index.php?page=record&vid=421&level=3&cid=391707
c12,/polyglotta/index.php?page=record&vid=421&level=3&cid=391708
c13,/polyglotta/index.php?page=record&vid=421&level=3&cid=391709
c14,/polyglotta/index.php?page=record&vid=421&level=3&cid=391710
c15,/polyglotta/index.php?page=record&vid=421&level=3&cid=391711
c16,/polyglotta/index.php?page=record&vid=421&level=3&cid=391712
c17,/polyglotta/index.php?page=record&vid=421&level=3&cid=391713
c18,/polyglotta/index.php?page=record&vid=421&level=3&cid=391714
c19,/polyglotta/index.php?page=record&vid=421&level=3&cid=391715
c20,/polyglotta/index.php?page=record&vid=421&level=3&cid=391716
c21,/polyglotta/index.php?page=record&vid=421&level=3&cid=391717
c22,/polyglotta/index.php?page=record&vid=421&level=3&cid=391718
c23,/polyglotta/index.php?page=record&vid=421&level=3&cid=391719
c24,/polyglotta/index.php?page=record&vid=421&level=3&cid=391720
Antaroddāna,/polyglotta/index.php?page=record&vid=421&level=3&cid=391721
a1-8,/polyglotta/index.php?page=record&vid=421&level=3&cid=391727
b1-12,/polyglotta/index.php?page=record&vid=421&level=3&cid=391735
c1-12,/polyglotta/index.php?page=record&vid=421&level=3&cid=391747
Antaroddāna,/polyglotta/index.php?page=record&vid=421&level=2&cid=391759
Date of Poṣadha,/polyglotta/index.php?page=record&vid=421&level=2&cid=391760
Relations of visiting and resident monks during the Poṣadha,/polyglotta/index.php?page=record&vid=421&level=2&cid=391766
Antaroddāna,/polyglotta/index.php?page=record&vid=421&level=2&cid=391839
Where to go and not to go during the Poṣadha day,/polyglotta/index.php?page=record&vid=421&level=2&cid=391840
Persons who disturb the Poṣadha,/polyglotta/index.php?page=record&vid=421&level=2&cid=391858
Title,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84562
Preface,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84563
Section 1,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84564
Section 2,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84567
Section 3,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84578
Section 4,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84598
Section 5,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84603
Section 6,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84606
Section 7,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84607
Section 8,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84611
Section 9,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84615
Section 10,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84616
Section 11,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84618
Section 12,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84619
Section 13,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84620
Section 14,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84622
Section 15,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84623
Section 16,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84624
Section 17,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84625
Section 18,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84626
Section 19,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84628
Section 20,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84630
Section 21,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84631
Colophon,/polyglotta/index.php?page=record&bid=2&vid=20&entity=20&kid=20&level=1&cid=84632
1. Nidāna,/polyglotta/index.php?page=record&vid=483&level=1&cid=455347
2. Upāyakauśalya,/polyglotta/index.php?page=record&vid=483&level=1&cid=455470
3. Aupamya,/polyglotta/index.php?page=record&vid=483&level=1&cid=455639
4. Adhimukti,/polyglotta/index.php?page=record&vid=483&level=1&cid=455816
5. Oṣadhī,/polyglotta/index.php?page=record&vid=483&level=1&cid=455894
6. Vyākaraṇa,/polyglotta/index.php?page=record&vid=483&level=1&cid=455991
7. Pūrvayoga,/polyglotta/index.php?page=record&vid=483&level=1&cid=456041
8. Pañcabhikṣuśatavyākaraṇa,/polyglotta/index.php?page=record&vid=483&level=1&cid=456203
9. Ānandādivyākaraṇa,/polyglotta/index.php?page=record&vid=483&level=1&cid=456260
10. Dharmabhāṇaka,/polyglotta/index.php?page=record&vid=483&level=1&cid=456292
11. Stūpasaṃdarśana,/polyglotta/index.php?page=record&vid=483&level=1&cid=456339
12. Utsāha,/polyglotta/index.php?page=record&vid=483&level=1&cid=456415
13. Sukhavihāra,/polyglotta/index.php?page=record&vid=483&level=1&cid=456445
14. Bodhisattvapṛthivīvirasamudgama,/polyglotta/index.php?page=record&vid=483&level=1&cid=456533
15. Tathāgatāyuṣpramāṇa,/polyglotta/index.php?page=record&vid=483&level=1&cid=456605
16. Puṇyaparyāya,/polyglotta/index.php?page=record&vid=483&level=1&cid=456635
17. Anumodanāpuṇyanirdeśa,/polyglotta/index.php?page=record&vid=483&level=1&cid=456708
18. Dharmabhāṇakānuśaṃsā,/polyglotta/index.php?page=record&vid=483&level=1&cid=456734
19. Sadāparibhūta,/polyglotta/index.php?page=record&vid=483&level=1&cid=456824
20. Tathāgataddharyabhisaṃskāra,/polyglotta/index.php?page=record&vid=483&level=1&cid=456844
21. Dhāraṇī,/polyglotta/index.php?page=record&vid=483&level=1&cid=456868
22. Bhaiṣajyarājapūrvayoga,/polyglotta/index.php?page=record&vid=483&level=1&cid=456895
23. Gadgadasvara,/polyglotta/index.php?page=record&vid=483&level=1&cid=456911
24. Samantamukha,/polyglotta/index.php?page=record&vid=483&level=1&cid=456924
25. Śubhavyūharājapūrvayoga,/polyglotta/index.php?page=record&vid=483&level=1&cid=456972
26. Samantabhadrotsāhana,/polyglotta/index.php?page=record&vid=483&level=1&cid=456993
27. Anuparīndanā,/polyglotta/index.php?page=record&vid=483&level=1&cid=457003
,/polyglotta/index.php?page=record&vid=836&level=&cid=
Title,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847370
Preface,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847371
§1,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847372
§2,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847373
§3,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847374
§4,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847375
§5,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847376
§6,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847377
§7,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847378
§8,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847379
§9,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847380
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847381
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847382
d,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847383
e,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847384
1. Sarvākārajñatācaryā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596661
2. Śakra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596691
3. Aprameyaguṇadhāraṇapāramitāstūpasatkāra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596706
4. Guṇaparikīrtana,/polyglotta/index.php?page=record&vid=700&level=1&cid=596716
5. Puṇyaparyāya,/polyglotta/index.php?page=record&vid=700&level=1&cid=596725
6. Anumodanā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596736
7. Niraya,/polyglotta/index.php?page=record&vid=700&level=1&cid=596747
8. Viśuddhi,/polyglotta/index.php?page=record&vid=700&level=1&cid=596756
9. Stuti,/polyglotta/index.php?page=record&vid=700&level=1&cid=596762
10. Dhāraṇīguṇa,/polyglotta/index.php?page=record&vid=700&level=1&cid=596766
11. Mārakarma,/polyglotta/index.php?page=record&vid=700&level=1&cid=596778
12. Lokasaṃdarśana,/polyglotta/index.php?page=record&vid=700&level=1&cid=596790
13. Acintya,/polyglotta/index.php?page=record&vid=700&level=1&cid=596801
14. Aupamya,/polyglotta/index.php?page=record&vid=700&level=1&cid=596805
§10,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847385
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847386
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847387
§11,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847388
§12,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847389
§13,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847390
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847391
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847392
d,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847393
e,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847394
§14,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847395
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847396
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847397
d,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847398
e,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847399
f,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847400
g,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847401
h,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847402
§15,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847403
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847404
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847405
15. Deva,/polyglotta/index.php?page=record&vid=700&level=1&cid=596817
16. Tathatā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596827
17. Avinivartanīyaliṅgākāra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596835
18. Śūnyatā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596844
19. Gaṅgadevābhaginī,/polyglotta/index.php?page=record&vid=700&level=1&cid=596854
20. Upāyakauśalyamīmāṃsā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596864
21. Mārakarma,/polyglotta/index.php?page=record&vid=700&level=1&cid=596890
22. Kalyāṇamitra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596900
23. Śakra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596915
24. Abhimāna,/polyglotta/index.php?page=record&vid=700&level=1&cid=596921
25. Śikṣā,/polyglotta/index.php?page=record&vid=700&level=1&cid=596929
26. Māyopama,/polyglotta/index.php?page=record&vid=700&level=1&cid=596937
§16,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847406
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847407
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847408
§17,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847409
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847410
c,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847411
d,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847412
e,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847413
f,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847414
g,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847415
h,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847416
§18,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847417
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847418
§19,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847420
27. Sāra,/polyglotta/index.php?page=record&vid=700&level=1&cid=596947
28. Avakīrṇakusuma,/polyglotta/index.php?page=record&vid=700&level=1&cid=596958
29. Anugama,/polyglotta/index.php?page=record&vid=700&level=1&cid=596967
30. Sadāprarudita,/polyglotta/index.php?page=record&vid=700&level=1&cid=596983
31. Dharmodgata,/polyglotta/index.php?page=record&vid=700&level=1&cid=596999
32. Parīndanā,/polyglotta/index.php?page=record&vid=700&level=1&cid=597019
Title,/polyglotta/index.php?page=record&vid=1135&level=1&cid=847472
Introduction,/polyglotta/index.php?page=record&vid=1135&level=1&cid=847473
§Ch 1,javascript:;
§1A,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847474
§1B,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847475
§1C,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847476
§1D,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847477
§1E,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847478
§1F,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847479
§1G,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847480
§1H,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847481
§1I,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847482
§1J,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847483
§1K,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847484
§1L,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847485
§1M,/polyglotta/index.php?page=record&vid=1135&level=2&cid=847486
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847421
§21,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847422
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847423
§22,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847424
§23,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847425
§24,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847426
§25,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847427
§26,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847428
b,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847430
§27,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847431
§28,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847432
§29,/polyglotta/index.php?page=record&vid=1133&level=1&cid=847433
§30,javascript:;
a,/polyglotta/index.php?page=record&vid=1133&level=2&cid=847434
